eshram_id,week_start,income_bracket
UAN-47-2466-6952-4429,04-03-2024,C
UAN-62-2890-3106-6044,04-03-2024,A
UAN-38-8862-1595-2899,04-03-2024,C
UAN-99-1613-9232-2974,04-03-2024,A
UAN-56-3567-7571-4188,04-03-2024,A
UAN-44-3401-3729-9774,04-03-2024,A
UAN-99-6500-9493-8365,04-03-2024,B
UAN-16-4872-7040-4666,04-03-2024,B
UAN-82-1484-7249-6499,04-03-2024,B
UAN-11-8685-9699-4233,04-03-2024,C
UAN-10-6547-5811-5618,04-03-2024,C
UAN-13-3061-3355-7797,04-03-2024,B
UAN-29-6326-9135-8321,04-03-2024,C
UAN-40-2070-9865-1623,04-03-2024,B
UAN-17-4988-8107-5587,04-03-2024,A
UAN-58-1146-2904-8391,04-03-2024,A
UAN-15-1617-6704-7185,04-03-2024,D
UAN-22-9252-3759-3336,04-03-2024,D
UAN-82-1799-2093-4593,04-03-2024,C
UAN-52-2229-3941-9805,04-03-2024,C
UAN-74-4575-5534-8473,04-03-2024,C
UAN-47-2382-5049-6367,04-03-2024,C
UAN-13-4300-7108-8649,04-03-2024,D
UAN-34-5061-5940-3963,04-03-2024,A
UAN-15-5942-9523-2599,04-03-2024,C
UAN-34-4899-3975-5662,04-03-2024,D
UAN-22-4479-1551-3816,04-03-2024,D
UAN-43-5624-4228-8500,04-03-2024,C
UAN-70-3161-2751-4469,04-03-2024,D
UAN-15-8988-9671-4407,04-03-2024,D
UAN-97-9404-3993-1691,04-03-2024,B
UAN-59-4080-1727-1034,04-03-2024,D
UAN-74-9977-6212-4855,04-03-2024,B
UAN-25-7775-7053-9446,04-03-2024,D
UAN-58-4691-4127-5162,04-03-2024,C
UAN-43-2956-8564-4689,04-03-2024,C
UAN-52-5980-1632-8862,04-03-2024,A
UAN-41-7333-9835-7270,04-03-2024,A
UAN-51-7750-1012-3323,04-03-2024,C
UAN-20-9875-4589-5207,04-03-2024,A
UAN-16-3621-5963-5898,04-03-2024,B
UAN-17-7832-6167-2215,04-03-2024,C
UAN-14-7730-2202-5691,04-03-2024,A
UAN-29-5022-3638-9422,04-03-2024,A
UAN-61-2118-7729-3810,04-03-2024,B
UAN-48-6505-9684-9306,04-03-2024,B
UAN-88-8344-6419-3058,04-03-2024,C
UAN-69-8755-1169-5596,04-03-2024,D
UAN-32-7056-7523-1176,04-03-2024,C
UAN-67-8132-7925-5463,04-03-2024,D
UAN-51-5822-9364-5125,04-03-2024,C
UAN-86-9265-8584-6075,04-03-2024,D
UAN-46-2607-1089-4413,04-03-2024,D
UAN-69-2878-3901-7066,04-03-2024,C
UAN-79-9630-7258-4744,04-03-2024,A
UAN-45-9580-8699-5763,04-03-2024,A
UAN-79-4058-6841-8721,04-03-2024,D
UAN-95-3629-6720-4784,04-03-2024,C
UAN-16-7768-5261-1697,04-03-2024,C
UAN-19-8788-5209-4660,04-03-2024,A
UAN-38-9736-4560-2907,04-03-2024,A
UAN-88-1968-3875-9262,04-03-2024,D
UAN-43-3102-8397-8216,04-03-2024,C
UAN-46-1380-6424-7833,04-03-2024,A
UAN-37-8337-3768-6140,04-03-2024,A
UAN-18-8269-1104-6188,04-03-2024,C
UAN-10-8020-2921-2114,04-03-2024,B
UAN-85-9350-8578-1054,04-03-2024,B
UAN-23-4228-8521-1010,04-03-2024,C
UAN-34-5992-2170-3781,04-03-2024,A
UAN-80-9314-1649-6154,04-03-2024,B
UAN-94-3896-9225-1083,04-03-2024,D
UAN-64-4447-8609-7975,04-03-2024,D
UAN-80-3867-4050-2614,04-03-2024,B
UAN-32-5298-6973-6743,04-03-2024,C
UAN-88-9727-8688-7973,04-03-2024,C
UAN-58-4953-7882-7764,04-03-2024,A
UAN-82-7421-2430-3385,04-03-2024,C
UAN-30-7267-5650-7034,04-03-2024,A
UAN-45-8226-3217-7206,04-03-2024,B
UAN-19-6542-5439-2604,04-03-2024,B
UAN-93-3292-5967-3586,04-03-2024,C
UAN-97-2892-7057-9673,04-03-2024,C
UAN-69-9567-9290-6285,04-03-2024,D
UAN-57-6092-5153-1696,04-03-2024,B
UAN-75-1422-6542-6146,04-03-2024,B
UAN-23-5900-8868-7961,04-03-2024,A
UAN-67-2895-2004-3220,04-03-2024,B
UAN-94-8768-2792-9432,04-03-2024,B
UAN-68-2754-5801-8725,04-03-2024,B
UAN-86-5950-7600-8162,04-03-2024,B
UAN-66-4472-3746-2545,04-03-2024,C
UAN-77-2640-1363-8065,11-03-2024,B
UAN-90-6217-9921-2907,11-03-2024,D
UAN-83-7349-3472-7936,11-03-2024,D
UAN-85-4112-3965-6397,11-03-2024,D
UAN-55-2396-3088-2429,11-03-2024,D
UAN-36-4963-7821-7884,11-03-2024,D
UAN-21-4232-5218-7253,11-03-2024,C
UAN-89-2746-6763-3672,11-03-2024,C
UAN-86-1230-1892-1086,11-03-2024,D
UAN-27-4387-6738-2811,11-03-2024,D
UAN-21-9265-4321-1594,11-03-2024,D
UAN-48-3496-4426-1355,11-03-2024,C
UAN-48-9969-4113-2677,11-03-2024,A
UAN-83-8660-5353-2598,11-03-2024,D
UAN-71-3391-4834-2854,11-03-2024,A
UAN-16-6918-6429-4550,11-03-2024,D
UAN-26-5779-5313-9445,11-03-2024,D
UAN-26-6010-8812-6995,11-03-2024,D
UAN-82-1628-1185-5009,11-03-2024,D
UAN-59-1621-9807-5954,11-03-2024,C
UAN-90-7558-2428-2814,11-03-2024,A
UAN-22-1688-6901-4145,11-03-2024,D
UAN-71-4414-1094-1798,11-03-2024,A
UAN-39-2987-8989-5637,11-03-2024,D
UAN-29-9046-6192-5651,11-03-2024,D
UAN-71-5860-2403-4817,11-03-2024,A
UAN-35-7800-1547-6954,11-03-2024,A
UAN-62-2738-7941-6804,11-03-2024,B
UAN-17-3256-5540-4851,11-03-2024,D
UAN-10-7140-7812-4750,11-03-2024,D
UAN-33-5573-3048-3614,11-03-2024,C
UAN-99-2206-8886-3158,11-03-2024,A
UAN-72-4979-6633-5580,11-03-2024,A
UAN-69-6224-4837-3146,11-03-2024,D
UAN-12-9548-4920-3613,11-03-2024,D
UAN-47-5511-3905-9262,11-03-2024,D
UAN-17-4394-6808-6099,11-03-2024,D
UAN-71-4831-4995-7037,11-03-2024,D
UAN-26-1269-6334-3728,11-03-2024,A
UAN-76-3337-7610-1012,11-03-2024,D
UAN-49-4940-1805-6603,11-03-2024,D
UAN-68-8560-9896-2115,11-03-2024,C
UAN-47-5451-5314-8283,11-03-2024,D
UAN-77-1380-5070-5438,11-03-2024,D
UAN-45-4609-9133-4819,11-03-2024,A
UAN-13-3459-1579-8738,11-03-2024,C
UAN-14-7329-6865-6886,11-03-2024,A
UAN-54-6936-2496-9328,11-03-2024,A
UAN-68-6595-2186-8035,11-03-2024,D
UAN-78-1364-5726-7613,11-03-2024,D
UAN-26-4231-2372-4282,11-03-2024,A
UAN-93-1639-9454-1738,11-03-2024,D
UAN-29-1365-1216-3667,11-03-2024,D
UAN-63-9585-7551-1282,11-03-2024,D
UAN-73-2440-9742-5006,11-03-2024,D
UAN-59-8119-5398-8401,11-03-2024,C
UAN-28-9536-5487-9929,11-03-2024,D
UAN-20-9275-1761-4737,11-03-2024,D
UAN-99-3473-5694-9734,11-03-2024,D
UAN-80-8538-5651-3019,11-03-2024,D
UAN-42-5851-9238-5792,11-03-2024,C
UAN-17-1995-4204-5323,11-03-2024,D
UAN-91-9066-5812-5044,11-03-2024,D
UAN-51-8466-1900-4700,11-03-2024,D
UAN-25-2676-1661-7233,11-03-2024,D
UAN-26-9729-5078-9709,11-03-2024,D
UAN-67-9735-7101-8282,11-03-2024,D
UAN-56-3378-9204-6948,11-03-2024,D
UAN-13-5550-7560-6627,11-03-2024,D
UAN-68-4864-3874-7119,11-03-2024,D
UAN-92-8031-8567-1256,11-03-2024,A
UAN-19-7934-9201-3568,11-03-2024,B
UAN-95-9840-7391-1437,11-03-2024,B
UAN-71-7001-5659-2958,11-03-2024,C
UAN-24-9007-1153-6548,11-03-2024,B
UAN-36-9232-9765-9480,11-03-2024,D
UAN-66-7075-6470-5726,11-03-2024,D
UAN-87-4647-4190-4886,11-03-2024,B
UAN-71-8832-1295-6372,11-03-2024,A
UAN-32-9459-3589-3492,11-03-2024,A
UAN-66-5123-7434-5080,11-03-2024,B
UAN-21-9998-1196-2904,11-03-2024,D
UAN-33-2768-8501-8984,11-03-2024,C
UAN-90-2599-6664-4192,11-03-2024,D
UAN-76-1502-7401-9940,11-03-2024,D
UAN-72-7668-7974-4742,11-03-2024,D
UAN-58-2648-8281-8986,11-03-2024,C
UAN-93-9157-3668-4315,11-03-2024,B
UAN-26-8573-6512-1728,11-03-2024,D
UAN-53-6804-8724-6821,11-03-2024,A
UAN-84-1455-5435-7016,11-03-2024,C
UAN-76-9023-1820-1936,11-03-2024,C
UAN-83-9112-3293-1037,11-03-2024,C
UAN-53-3500-9794-9532,11-03-2024,D
UAN-94-7911-2412-1499,11-03-2024,D
UAN-66-5458-2600-8079,11-03-2024,A
UAN-26-2609-2674-1106,11-03-2024,B
UAN-77-8312-9891-3626,11-03-2024,C
UAN-82-4346-3791-1321,11-03-2024,B
UAN-40-5196-4344-8856,11-03-2024,A
UAN-45-6495-6067-6597,11-03-2024,C
UAN-90-5470-2093-5454,11-03-2024,C
UAN-20-5023-2669-6392,11-03-2024,A
UAN-54-5636-9843-4026,11-03-2024,D
UAN-22-2669-7347-6948,11-03-2024,D
UAN-23-2256-9496-1522,11-03-2024,C
UAN-95-1123-4845-3631,11-03-2024,D
UAN-29-9742-4652-9363,11-03-2024,B
UAN-27-6542-9149-1032,11-03-2024,C
UAN-39-3324-7953-1844,11-03-2024,D
UAN-43-6048-4906-2910,11-03-2024,C
UAN-89-9894-9893-6612,11-03-2024,C
UAN-25-3807-7792-5341,11-03-2024,B
UAN-27-7699-7037-7589,11-03-2024,A
UAN-37-4001-7245-3685,11-03-2024,A
UAN-99-5680-3005-5418,11-03-2024,D
UAN-17-1837-1339-6538,11-03-2024,D
UAN-71-5558-9721-7990,11-03-2024,C
UAN-40-3760-1701-2126,11-03-2024,D
UAN-37-1512-9860-3209,11-03-2024,D
UAN-53-2927-5069-5480,11-03-2024,A
UAN-32-3667-7876-6594,11-03-2024,A
UAN-82-7125-2311-2980,11-03-2024,B
UAN-44-4277-5990-6396,11-03-2024,C
UAN-61-6196-3764-4181,11-03-2024,D
UAN-60-6808-5031-5191,11-03-2024,A
UAN-40-2906-1935-9229,11-03-2024,D
UAN-35-5134-6438-5831,11-03-2024,A
UAN-39-2166-1879-8599,11-03-2024,C
UAN-34-5400-6850-2940,11-03-2024,A
UAN-64-5612-8502-8582,11-03-2024,B
UAN-83-1099-3113-2449,11-03-2024,B
UAN-20-5987-3835-6925,11-03-2024,C
UAN-82-7430-9674-5855,11-03-2024,D
UAN-26-4644-7327-8179,11-03-2024,C
UAN-30-1862-9944-7412,11-03-2024,C
UAN-77-1981-3769-1663,11-03-2024,D
UAN-78-6738-4064-3147,11-03-2024,D
UAN-13-2583-6357-3282,11-03-2024,A
UAN-36-7249-3187-7723,11-03-2024,A
UAN-83-3877-9342-5256,11-03-2024,A
UAN-95-8071-8576-8329,11-03-2024,C
UAN-21-2719-1252-7336,11-03-2024,D
UAN-21-8418-4502-8986,11-03-2024,A
UAN-69-6748-8511-4875,11-03-2024,B
UAN-80-5797-8603-4104,11-03-2024,D
UAN-20-1913-1753-6591,11-03-2024,A
UAN-33-6979-9831-3279,11-03-2024,A
UAN-91-8500-8289-9537,11-03-2024,D
UAN-77-2684-6961-3879,11-03-2024,A
UAN-76-1321-5336-5256,11-03-2024,A
UAN-24-7726-2862-8823,11-03-2024,B
UAN-77-5864-6629-8835,11-03-2024,A
UAN-25-5998-6165-6950,11-03-2024,C
UAN-81-9788-6499-1889,11-03-2024,C
UAN-11-2700-7445-8892,11-03-2024,A
UAN-75-5958-1314-4063,11-03-2024,B
UAN-63-9329-4417-7309,11-03-2024,C
UAN-85-9126-8412-3795,11-03-2024,C
UAN-72-6040-5876-8389,11-03-2024,A
UAN-26-4643-9689-6282,11-03-2024,D
UAN-54-1987-5547-7635,11-03-2024,B
UAN-96-6333-7245-1404,11-03-2024,B
UAN-60-8117-7929-8772,11-03-2024,C
UAN-20-7602-3934-5871,11-03-2024,D
UAN-31-7125-8727-2057,11-03-2024,A
UAN-74-5999-8346-6133,11-03-2024,A
UAN-50-6290-1666-2434,11-03-2024,D
UAN-53-5492-8199-8516,11-03-2024,D
UAN-85-2973-6073-4036,11-03-2024,B
UAN-89-4899-1022-7211,11-03-2024,D
UAN-76-8511-7298-3740,11-03-2024,B
UAN-28-6604-7654-9546,11-03-2024,A
UAN-94-8461-5366-9651,11-03-2024,B
UAN-83-3775-9974-6275,11-03-2024,B
UAN-10-4276-2010-6228,11-03-2024,C
UAN-64-2116-3067-1674,11-03-2024,C
UAN-43-8631-3121-8268,11-03-2024,C
UAN-59-6753-1346-5760,11-03-2024,A
UAN-31-5109-9416-5088,11-03-2024,C
UAN-67-2886-9417-5363,11-03-2024,C
UAN-16-5560-9189-6749,11-03-2024,D
UAN-22-5947-6172-5000,11-03-2024,B
UAN-93-6777-3439-5887,11-03-2024,D
UAN-86-7793-4934-6349,11-03-2024,D
UAN-26-2438-2387-9170,11-03-2024,A
UAN-59-7487-4851-1905,11-03-2024,C
UAN-88-9828-2159-3406,11-03-2024,B
UAN-72-4061-2308-3601,11-03-2024,C
UAN-42-4619-6601-6408,11-03-2024,B
UAN-32-8919-3727-2053,11-03-2024,C
UAN-44-9481-2654-9452,11-03-2024,C
UAN-31-1572-1323-3492,11-03-2024,A
UAN-18-1660-7607-3971,11-03-2024,B
UAN-67-5227-8577-1307,11-03-2024,C
UAN-37-6771-6236-7161,11-03-2024,B
UAN-86-4465-4777-3713,11-03-2024,A
UAN-88-5974-2046-1311,11-03-2024,A
UAN-44-9980-6047-2819,11-03-2024,B
UAN-95-4208-2014-8395,11-03-2024,A
UAN-34-6323-9581-2367,11-03-2024,B
UAN-49-1499-5584-7603,11-03-2024,A
UAN-30-8357-6432-9198,11-03-2024,B
UAN-53-9040-5914-4655,11-03-2024,C
UAN-90-5109-8274-1285,11-03-2024,C
UAN-87-9261-9046-1608,11-03-2024,D
UAN-78-4854-1032-1196,11-03-2024,A
UAN-31-6835-4327-9739,11-03-2024,A
UAN-76-3364-2196-6398,11-03-2024,A
UAN-75-7671-6836-1676,11-03-2024,B
UAN-99-8126-4230-6414,11-03-2024,C
UAN-99-4180-9572-8985,11-03-2024,B
UAN-43-5079-3646-3077,11-03-2024,C
UAN-61-2400-3376-3339,11-03-2024,B
UAN-75-9920-4026-7185,11-03-2024,A
UAN-86-3686-5049-4800,11-03-2024,A
UAN-60-3934-5542-7702,11-03-2024,C
UAN-44-6135-4805-5605,11-03-2024,B
UAN-91-4448-5403-1398,11-03-2024,B
UAN-73-4708-8668-8628,11-03-2024,B
UAN-38-2335-9611-1121,11-03-2024,B
UAN-57-8070-7613-1909,11-03-2024,A
UAN-44-1595-1805-3262,11-03-2024,C
UAN-14-1015-6502-4755,11-03-2024,B
UAN-36-6417-3646-4360,11-03-2024,A
UAN-85-4302-3011-7837,11-03-2024,A
UAN-62-2024-2715-9869,11-03-2024,A
UAN-30-2042-5833-8155,11-03-2024,D
UAN-76-4113-3235-5227,11-03-2024,B
UAN-49-5386-8233-5206,11-03-2024,A
UAN-88-6469-9036-6851,11-03-2024,A
UAN-55-4332-3345-5245,11-03-2024,C
UAN-59-9828-6083-7369,11-03-2024,B
UAN-19-2315-5565-2950,11-03-2024,C
UAN-19-6432-7615-2711,11-03-2024,A
UAN-22-5261-6367-8576,11-03-2024,C
UAN-19-9114-9868-9592,11-03-2024,A
UAN-29-7614-1219-4858,11-03-2024,C
UAN-10-6718-8442-3547,11-03-2024,D
UAN-84-9271-8904-1121,11-03-2024,B
UAN-91-9774-7544-4734,11-03-2024,B
UAN-62-3757-5533-8291,11-03-2024,A
UAN-40-3700-8975-8328,11-03-2024,D
UAN-75-6658-1837-7096,11-03-2024,B
UAN-69-6600-9402-1991,11-03-2024,C
UAN-75-5175-3095-2616,11-03-2024,B
UAN-47-4226-2988-5451,11-03-2024,B
UAN-82-8962-1833-2315,11-03-2024,B
UAN-39-6581-1385-9779,11-03-2024,A
UAN-86-1316-3182-3102,11-03-2024,A
UAN-63-5279-6760-1948,11-03-2024,A
UAN-15-6684-1843-4043,11-03-2024,B
UAN-91-6818-7429-8016,11-03-2024,B
UAN-92-8079-7829-1460,11-03-2024,A
UAN-93-7256-8339-9462,11-03-2024,A
UAN-15-6041-2781-6418,11-03-2024,B
UAN-16-4482-2603-7750,11-03-2024,B
UAN-16-6414-6037-8077,11-03-2024,C
UAN-73-2483-4676-5279,11-03-2024,C
UAN-16-7804-3515-9206,11-03-2024,C
UAN-88-9797-8716-1961,11-03-2024,B
UAN-14-4462-9028-3672,11-03-2024,A
UAN-28-1735-4310-3302,11-03-2024,B
UAN-39-2551-6100-2942,11-03-2024,A
UAN-55-1348-9324-9910,11-03-2024,A
UAN-97-6465-3300-6600,11-03-2024,B
UAN-55-9457-8502-3009,11-03-2024,C
UAN-87-2033-2074-2058,11-03-2024,B
UAN-18-3746-6095-1214,11-03-2024,A
UAN-13-9455-6586-6436,11-03-2024,B
UAN-47-7351-8165-6845,11-03-2024,C
UAN-80-5009-4335-5100,11-03-2024,B
UAN-75-6915-8928-2630,11-03-2024,C
UAN-85-7406-5446-8105,11-03-2024,C
UAN-16-4209-5506-9159,11-03-2024,B
UAN-13-2239-6681-5708,11-03-2024,A
UAN-41-3326-6509-5579,11-03-2024,B
UAN-15-2521-5112-5365,11-03-2024,D
UAN-10-2033-2118-9585,11-03-2024,A
UAN-44-8014-3404-1919,11-03-2024,B
UAN-83-9202-6749-6844,11-03-2024,C
UAN-46-5014-9165-3640,11-03-2024,C
UAN-41-7753-1486-7826,11-03-2024,A
UAN-28-6180-9079-6426,11-03-2024,C
UAN-12-8521-8512-7159,11-03-2024,A
UAN-60-8327-5663-4874,11-03-2024,B
UAN-85-7377-8689-9316,11-03-2024,B
UAN-37-2268-5463-1782,11-03-2024,A
UAN-79-4070-6532-2454,11-03-2024,C
UAN-24-5271-2109-5451,11-03-2024,C
UAN-19-5297-6353-5050,11-03-2024,C
UAN-45-9001-7801-8730,11-03-2024,B
UAN-87-4634-5063-8818,11-03-2024,A
UAN-75-4139-7446-7687,11-03-2024,B
UAN-34-5373-2619-9934,11-03-2024,B
UAN-20-1555-3163-5853,11-03-2024,A
UAN-78-3047-2262-3071,11-03-2024,C
UAN-29-6417-1894-3945,11-03-2024,A
UAN-29-4822-8935-8605,11-03-2024,A
UAN-47-6834-7745-4886,11-03-2024,A
UAN-31-6826-1871-7520,11-03-2024,A
UAN-54-8757-2544-7734,11-03-2024,B
UAN-70-3340-7756-3915,11-03-2024,B
UAN-14-6573-4718-6955,11-03-2024,C
UAN-71-5370-6487-7772,11-03-2024,C
UAN-11-4118-4049-5677,11-03-2024,C
UAN-92-9959-7368-3780,11-03-2024,B
UAN-94-2240-3139-8297,11-03-2024,A
UAN-45-3942-2789-4617,11-03-2024,B
UAN-59-4927-4748-6169,11-03-2024,B
UAN-40-1862-8218-4480,11-03-2024,C
UAN-79-2111-8430-2288,11-03-2024,B
UAN-98-6218-5384-6149,11-03-2024,C
UAN-27-7264-5239-1887,11-03-2024,B
UAN-74-4696-7598-4562,11-03-2024,B
UAN-34-1322-5323-2045,11-03-2024,B
UAN-24-7831-2315-7694,11-03-2024,D
UAN-81-1915-5277-5334,11-03-2024,D
UAN-47-2466-6952-4429,11-03-2024,A
UAN-62-2890-3106-6044,11-03-2024,A
UAN-38-8862-1595-2899,11-03-2024,D
UAN-99-1613-9232-2974,11-03-2024,A
UAN-56-3567-7571-4188,11-03-2024,A
UAN-44-3401-3729-9774,11-03-2024,C
UAN-99-6500-9493-8365,11-03-2024,B
UAN-16-4872-7040-4666,11-03-2024,B
UAN-82-1484-7249-6499,11-03-2024,B
UAN-11-8685-9699-4233,11-03-2024,C
UAN-10-6547-5811-5618,11-03-2024,B
UAN-13-3061-3355-7797,11-03-2024,C
UAN-29-6326-9135-8321,11-03-2024,D
UAN-40-2070-9865-1623,11-03-2024,A
UAN-17-4988-8107-5587,11-03-2024,A
UAN-58-1146-2904-8391,11-03-2024,A
UAN-15-1617-6704-7185,11-03-2024,A
UAN-22-9252-3759-3336,11-03-2024,B
UAN-82-1799-2093-4593,11-03-2024,C
UAN-52-2229-3941-9805,11-03-2024,B
UAN-74-4575-5534-8473,11-03-2024,B
UAN-47-2382-5049-6367,11-03-2024,D
UAN-13-4300-7108-8649,11-03-2024,D
UAN-34-5061-5940-3963,11-03-2024,A
UAN-15-5942-9523-2599,11-03-2024,B
UAN-34-4899-3975-5662,11-03-2024,D
UAN-22-4479-1551-3816,11-03-2024,D
UAN-43-5624-4228-8500,11-03-2024,C
UAN-70-3161-2751-4469,11-03-2024,B
UAN-15-8988-9671-4407,11-03-2024,C
UAN-97-9404-3993-1691,11-03-2024,D
UAN-59-4080-1727-1034,11-03-2024,C
UAN-74-9977-6212-4855,11-03-2024,C
UAN-25-7775-7053-9446,11-03-2024,B
UAN-58-4691-4127-5162,11-03-2024,C
UAN-43-2956-8564-4689,11-03-2024,C
UAN-52-5980-1632-8862,11-03-2024,A
UAN-41-7333-9835-7270,11-03-2024,B
UAN-51-7750-1012-3323,11-03-2024,C
UAN-20-9875-4589-5207,11-03-2024,B
UAN-16-3621-5963-5898,11-03-2024,B
UAN-17-7832-6167-2215,11-03-2024,B
UAN-14-7730-2202-5691,11-03-2024,A
UAN-29-5022-3638-9422,11-03-2024,A
UAN-61-2118-7729-3810,11-03-2024,C
UAN-48-6505-9684-9306,11-03-2024,B
UAN-88-8344-6419-3058,11-03-2024,C
UAN-69-8755-1169-5596,11-03-2024,C
UAN-32-7056-7523-1176,11-03-2024,C
UAN-67-8132-7925-5463,11-03-2024,D
UAN-51-5822-9364-5125,11-03-2024,C
UAN-86-9265-8584-6075,11-03-2024,D
UAN-46-2607-1089-4413,11-03-2024,D
UAN-69-2878-3901-7066,11-03-2024,C
UAN-79-9630-7258-4744,11-03-2024,A
UAN-45-9580-8699-5763,11-03-2024,A
UAN-79-4058-6841-8721,11-03-2024,C
UAN-95-3629-6720-4784,11-03-2024,B
UAN-16-7768-5261-1697,11-03-2024,D
UAN-19-8788-5209-4660,11-03-2024,A
UAN-38-9736-4560-2907,11-03-2024,A
UAN-88-1968-3875-9262,11-03-2024,D
UAN-43-3102-8397-8216,11-03-2024,B
UAN-46-1380-6424-7833,11-03-2024,A
UAN-37-8337-3768-6140,11-03-2024,A
UAN-18-8269-1104-6188,11-03-2024,D
UAN-10-8020-2921-2114,11-03-2024,C
UAN-85-9350-8578-1054,11-03-2024,B
UAN-23-4228-8521-1010,11-03-2024,C
UAN-34-5992-2170-3781,11-03-2024,B
UAN-80-9314-1649-6154,11-03-2024,C
UAN-94-3896-9225-1083,11-03-2024,D
UAN-64-4447-8609-7975,11-03-2024,B
UAN-80-3867-4050-2614,11-03-2024,B
UAN-32-5298-6973-6743,11-03-2024,D
UAN-88-9727-8688-7973,11-03-2024,C
UAN-58-4953-7882-7764,11-03-2024,C
UAN-82-7421-2430-3385,11-03-2024,B
UAN-30-7267-5650-7034,11-03-2024,A
UAN-45-8226-3217-7206,11-03-2024,B
UAN-19-6542-5439-2604,11-03-2024,D
UAN-93-3292-5967-3586,11-03-2024,B
UAN-97-2892-7057-9673,11-03-2024,C
UAN-69-9567-9290-6285,11-03-2024,C
UAN-57-6092-5153-1696,11-03-2024,B
UAN-75-1422-6542-6146,11-03-2024,B
UAN-23-5900-8868-7961,11-03-2024,A
UAN-67-2895-2004-3220,11-03-2024,B
UAN-94-8768-2792-9432,11-03-2024,C
UAN-68-2754-5801-8725,11-03-2024,C
UAN-86-5950-7600-8162,11-03-2024,C
UAN-66-4472-3746-2545,11-03-2024,D
UAN-77-2640-1363-8065,18-03-2024,D
UAN-90-6217-9921-2907,18-03-2024,D
UAN-83-7349-3472-7936,18-03-2024,C
UAN-85-4112-3965-6397,18-03-2024,D
UAN-55-2396-3088-2429,18-03-2024,D
UAN-36-4963-7821-7884,18-03-2024,D
UAN-21-4232-5218-7253,18-03-2024,C
UAN-89-2746-6763-3672,18-03-2024,C
UAN-86-1230-1892-1086,18-03-2024,D
UAN-27-4387-6738-2811,18-03-2024,D
UAN-21-9265-4321-1594,18-03-2024,D
UAN-48-3496-4426-1355,18-03-2024,D
UAN-48-9969-4113-2677,18-03-2024,A
UAN-83-8660-5353-2598,18-03-2024,D
UAN-71-3391-4834-2854,18-03-2024,A
UAN-16-6918-6429-4550,18-03-2024,D
UAN-26-5779-5313-9445,18-03-2024,D
UAN-26-6010-8812-6995,18-03-2024,D
UAN-82-1628-1185-5009,18-03-2024,D
UAN-59-1621-9807-5954,18-03-2024,D
UAN-90-7558-2428-2814,18-03-2024,A
UAN-22-1688-6901-4145,18-03-2024,D
UAN-71-4414-1094-1798,18-03-2024,A
UAN-39-2987-8989-5637,18-03-2024,D
UAN-29-9046-6192-5651,18-03-2024,D
UAN-71-5860-2403-4817,18-03-2024,A
UAN-35-7800-1547-6954,18-03-2024,A
UAN-62-2738-7941-6804,18-03-2024,C
UAN-17-3256-5540-4851,18-03-2024,D
UAN-10-7140-7812-4750,18-03-2024,A
UAN-33-5573-3048-3614,18-03-2024,D
UAN-99-2206-8886-3158,18-03-2024,A
UAN-72-4979-6633-5580,18-03-2024,A
UAN-69-6224-4837-3146,18-03-2024,B
UAN-12-9548-4920-3613,18-03-2024,D
UAN-47-5511-3905-9262,18-03-2024,D
UAN-17-4394-6808-6099,18-03-2024,D
UAN-71-4831-4995-7037,18-03-2024,C
UAN-26-1269-6334-3728,18-03-2024,A
UAN-76-3337-7610-1012,18-03-2024,D
UAN-49-4940-1805-6603,18-03-2024,D
UAN-68-8560-9896-2115,18-03-2024,D
UAN-47-5451-5314-8283,18-03-2024,D
UAN-77-1380-5070-5438,18-03-2024,D
UAN-45-4609-9133-4819,18-03-2024,A
UAN-13-3459-1579-8738,18-03-2024,D
UAN-14-7329-6865-6886,18-03-2024,A
UAN-54-6936-2496-9328,18-03-2024,B
UAN-68-6595-2186-8035,18-03-2024,C
UAN-78-1364-5726-7613,18-03-2024,D
UAN-26-4231-2372-4282,18-03-2024,A
UAN-93-1639-9454-1738,18-03-2024,D
UAN-29-1365-1216-3667,18-03-2024,D
UAN-63-9585-7551-1282,18-03-2024,D
UAN-73-2440-9742-5006,18-03-2024,D
UAN-59-8119-5398-8401,18-03-2024,C
UAN-28-9536-5487-9929,18-03-2024,D
UAN-20-9275-1761-4737,18-03-2024,C
UAN-99-3473-5694-9734,18-03-2024,C
UAN-80-8538-5651-3019,18-03-2024,D
UAN-42-5851-9238-5792,18-03-2024,D
UAN-17-1995-4204-5323,18-03-2024,B
UAN-91-9066-5812-5044,18-03-2024,D
UAN-51-8466-1900-4700,18-03-2024,D
UAN-25-2676-1661-7233,18-03-2024,D
UAN-26-9729-5078-9709,18-03-2024,D
UAN-67-9735-7101-8282,18-03-2024,D
UAN-56-3378-9204-6948,18-03-2024,D
UAN-13-5550-7560-6627,18-03-2024,D
UAN-68-4864-3874-7119,18-03-2024,C
UAN-92-8031-8567-1256,18-03-2024,A
UAN-19-7934-9201-3568,18-03-2024,D
UAN-95-9840-7391-1437,18-03-2024,B
UAN-71-7001-5659-2958,18-03-2024,D
UAN-24-9007-1153-6548,18-03-2024,C
UAN-36-9232-9765-9480,18-03-2024,C
UAN-66-7075-6470-5726,18-03-2024,D
UAN-87-4647-4190-4886,18-03-2024,D
UAN-71-8832-1295-6372,18-03-2024,A
UAN-32-9459-3589-3492,18-03-2024,A
